method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
grid,1,0.33089250000193715,0.8864517774556042,0.8888888888888888,217,16.0,7,7,sqrt,0.0,217,15.91705069124424,16,48241,222.30875576036865
grid,1,0.3221382920019096,0.8864517774556042,0.8888888888888888,217,16.0,7,10,sqrt,0.0,217,15.91705069124424,16,48241,222.30875576036865
grid,1,0.08204379200469702,0.8863457326851861,0.8888888888888888,50,12.0,4,10,log2,0.001,50,12.0,12,8600,172.0
grid,1,0.0957715830008965,0.886265251664257,0.8888888888888888,50,,7,2,sqrt,0.001,50,18.62,24,8302,166.04
grid,1,0.09614562499336898,0.886265251664257,0.8888888888888888,50,,7,5,sqrt,0.001,50,18.62,24,8302,166.04
grid,1,0.09361599999829195,0.886265251664257,0.8888888888888888,50,,7,7,sqrt,0.001,50,18.62,24,8302,166.04
grid,1,0.09612287499476224,0.886265251664257,0.8888888888888888,50,,7,10,sqrt,0.001,50,18.62,24,8302,166.04
grid,1,0.08522233400435653,0.8858788425830314,0.8869395711500975,50,20.0,4,2,log2,0.0001,50,18.94,20,16592,331.84
grid,1,0.08244308400026057,0.8858788425830314,0.8869395711500975,50,20.0,4,5,log2,0.0001,50,18.94,20,16592,331.84
grid,1,0.0818509160017129,0.8858788425830314,0.8869395711500975,50,20.0,4,7,log2,0.0001,50,18.94,20,16592,331.84
grid,1,0.09327537499484606,0.8854772110923477,0.8869395711500975,50,20.0,4,2,sqrt,0.001,50,19.0,20,10506,210.12
grid,1,0.0949771250016056,0.8854772110923477,0.8869395711500975,50,20.0,4,5,sqrt,0.001,50,19.0,20,10506,210.12
grid,1,0.09454016599920578,0.8854772110923477,0.8869395711500975,50,20.0,4,7,sqrt,0.001,50,19.0,20,10506,210.12
grid,1,0.3167039580002893,0.8854132289564899,0.8869395711500975,217,8.0,1,7,sqrt,0.0001,217,8.0,8,26889,123.91244239631337
grid,1,0.2998986250022426,0.8854132289564899,0.8869395711500975,217,8.0,1,7,sqrt,1e-05,217,8.0,8,26965,124.26267281105991
grid,1,0.3143071249942295,0.8854132289564899,0.8869395711500975,217,8.0,1,7,sqrt,0.0,217,8.0,8,27661,127.47004608294931
grid,1,0.09791350000887178,0.885383523246081,0.8869395711500975,50,12.0,4,10,sqrt,0.001,50,12.0,12,7392,147.84
grid,1,0.07987337499798741,0.8853226232055535,0.8869395711500975,50,12.0,4,2,log2,0.0001,50,12.0,12,11796,235.92
grid,1,0.08448362500348594,0.8853226232055535,0.8869395711500975,50,12.0,4,5,log2,0.0001,50,12.0,12,11796,235.92
grid,1,0.07823091601312626,0.8853226232055535,0.8869395711500975,50,12.0,4,7,log2,0.0001,50,12.0,12,11796,235.92
grid,1,0.08470724998915102,0.8853226232055535,0.8869395711500975,50,12.0,4,2,log2,1e-05,50,12.0,12,12138,242.76
grid,1,0.07945529199787416,0.8853226232055535,0.8869395711500975,50,12.0,4,5,log2,1e-05,50,12.0,12,12138,242.76
grid,1,0.08374254198861308,0.8853226232055535,0.8869395711500975,50,12.0,4,7,log2,1e-05,50,12.0,12,12138,242.76
grid,1,0.08393112500198185,0.8853226232055535,0.8869395711500975,50,12.0,4,2,log2,0.0,50,12.0,12,12516,250.32
grid,1,0.08407666599669028,0.8853226232055535,0.8869395711500975,50,12.0,4,5,log2,0.0,50,12.0,12,12516,250.32
grid,1,0.08288404199993238,0.8853226232055535,0.8869395711500975,50,12.0,4,7,log2,0.0,50,12.0,12,12516,250.32
grid,1,0.33249212500231806,0.885291184571459,0.8869395711500975,217,12.0,4,2,sqrt,0.001,217,12.0,12,34771,160.23502304147465
grid,1,0.3341713330009952,0.885291184571459,0.8869395711500975,217,12.0,4,5,sqrt,0.001,217,12.0,12,34771,160.23502304147465
grid,1,0.334729124995647,0.885291184571459,0.8869395711500975,217,12.0,4,7,sqrt,0.001,217,12.0,12,34771,160.23502304147465
grid,1,0.29672337499505375,0.8852827216095712,0.8869395711500975,217,12.0,1,10,log2,0.001,217,12.0,12,43667,201.23041474654377
grid,1,0.0794427080109017,0.8852733966337155,0.8869395711500975,50,,4,10,log2,0.0001,50,19.84,28,14948,298.96
grid,1,0.08551699999952689,0.8852733966337155,0.8869395711500975,50,,4,10,log2,1e-05,50,19.88,28,15276,305.52
grid,1,0.08216049999464303,0.8852733966337155,0.8869395711500975,50,,4,10,log2,0.0,50,19.92,28,15782,315.64
grid,1,0.18802075000712648,0.8852378564152238,0.8869395711500975,133,,4,2,log2,0.0001,133,19.924812030075188,26,44969,338.1127819548872
grid,1,0.1839460000046529,0.8852378564152238,0.8869395711500975,133,,4,5,log2,0.0001,133,19.924812030075188,26,44969,338.1127819548872
grid,1,0.18294858300941996,0.8852378564152238,0.8869395711500975,133,,4,7,log2,0.0001,133,19.924812030075188,26,44969,338.1127819548872
grid,1,0.20616537501337007,0.8852378564152238,0.8869395711500975,133,,4,2,log2,1e-05,133,20.022556390977442,27,46361,348.57894736842104
grid,1,0.1918237079953542,0.8852378564152238,0.8869395711500975,133,,4,5,log2,1e-05,133,20.022556390977442,27,46361,348.57894736842104
grid,1,0.18748649999906775,0.8852378564152238,0.8869395711500975,133,,4,7,log2,1e-05,133,20.022556390977442,27,46361,348.57894736842104
grid,1,0.19445845800510142,0.8852378564152238,0.8869395711500975,133,,4,2,log2,0.0,133,20.06015037593985,27,48013,361.0
grid,1,0.18265149999933783,0.8852378564152238,0.8869395711500975,133,,4,5,log2,0.0,133,20.06015037593985,27,48013,361.0
grid,1,0.18467749998671934,0.8852378564152238,0.8869395711500975,133,,4,7,log2,0.0,133,20.06015037593985,27,48013,361.0
grid,1,0.18433945899596438,0.8852365998976098,0.8869395711500975,133,20.0,4,2,log2,0.0001,133,18.894736842105264,20,44325,333.2706766917293
grid,1,0.19043512499774806,0.8852365998976098,0.8869395711500975,133,20.0,4,5,log2,0.0001,133,18.894736842105264,20,44325,333.2706766917293
grid,1,0.18725450000783894,0.8852365998976098,0.8869395711500975,133,20.0,4,7,log2,0.0001,133,18.894736842105264,20,44325,333.2706766917293
grid,1,0.20294783399731386,0.885204601620352,0.8869395711500975,133,12.0,1,5,sqrt,0.001,133,12.0,12,27029,203.22556390977442
grid,1,0.17873241699999198,0.8851341604456496,0.8869395711500975,133,12.0,1,2,log2,0.001,133,12.0,12,32085,241.2406015037594
grid,1,0.17571420800231863,0.8851235744583847,0.8869395711500975,133,12.0,4,10,log2,0.0001,133,12.0,12,30149,226.68421052631578
grid,1,0.1769464159879135,0.8851235744583847,0.8869395711500975,133,12.0,4,10,log2,1e-05,133,12.0,12,30761,231.28571428571428
grid,1,0.17798349999065977,0.8851235744583847,0.8869395711500975,133,12.0,4,10,log2,0.0,133,12.0,12,31753,238.74436090225564
grid,1,0.9663359580008546,0.88509544040033,0.8869395711500975,217,16.0,4,10,0.5,0.001,217,16.0,16,26145,120.48387096774194
grid,1,0.9795384999888483,0.88509544040033,0.8869395711500975,217,16.0,4,10,0.5,0.0001,217,16.0,16,33017,152.1520737327189
grid,1,0.9862384590087458,0.88509544040033,0.8869395711500975,217,16.0,4,10,0.5,1e-05,217,16.0,16,33089,152.48387096774192
grid,1,0.9619318750046659,0.88509544040033,0.8869395711500975,217,16.0,4,10,0.5,0.0,217,16.0,16,34981,161.20276497695852
grid,1,0.2900724579958478,0.8850419750174014,0.8869395711500975,217,12.0,4,2,log2,1e-05,217,12.0,12,54041,249.036866359447
grid,1,0.28788649999478366,0.8850419750174014,0.8869395711500975,217,12.0,4,5,log2,1e-05,217,12.0,12,54041,249.036866359447
grid,1,0.2938869589997921,0.8850419750174014,0.8869395711500975,217,12.0,4,7,log2,1e-05,217,12.0,12,54041,249.036866359447
grid,1,0.292741291996208,0.8850419750174014,0.8869395711500975,217,12.0,4,2,log2,0.0,217,12.0,12,55837,257.31336405529953
grid,1,0.3060817079967819,0.8850419750174014,0.8869395711500975,217,12.0,4,5,log2,0.0,217,12.0,12,55837,257.31336405529953
grid,1,0.28119774999504443,0.8850419750174014,0.8869395711500975,217,12.0,4,7,log2,0.0,217,12.0,12,55837,257.31336405529953
grid,1,0.17593204100558069,0.8850351594451557,0.8869395711500975,133,12.0,4,10,log2,0.001,133,12.0,12,23201,174.4436090225564
grid,1,0.19841283399728127,0.8850320225475731,0.8869395711500975,133,12.0,4,10,sqrt,0.0001,133,12.0,12,26505,199.28571428571428
grid,1,0.20354920900717843,0.8850320225475731,0.8869395711500975,133,12.0,4,10,sqrt,1e-05,133,12.0,12,26867,202.00751879699249
grid,1,0.20430716598639265,0.8850320225475731,0.8869395711500975,133,12.0,4,10,sqrt,0.0,133,12.0,12,27923,209.94736842105263
grid,1,0.29886495899700094,0.8850036176561962,0.8869395711500975,217,16.0,4,2,log2,0.001,217,15.898617511520737,16,48463,223.33179723502303
grid,1,0.2854233340040082,0.8850036176561962,0.8869395711500975,217,16.0,4,5,log2,0.001,217,15.898617511520737,16,48463,223.33179723502303
grid,1,0.2927935830084607,0.8850036176561962,0.8869395711500975,217,16.0,4,7,log2,0.001,217,15.898617511520737,16,48463,223.33179723502303
grid,1,0.21152166699175723,0.8849663109335842,0.8869395711500975,133,20.0,7,2,sqrt,0.0001,133,18.48872180451128,20,27961,210.2330827067669
grid,1,0.21373966700048186,0.8849663109335842,0.8869395711500975,133,20.0,7,5,sqrt,0.0001,133,18.48872180451128,20,27961,210.2330827067669
grid,1,0.21052566698926967,0.8849663109335842,0.8869395711500975,133,20.0,7,7,sqrt,0.0001,133,18.48872180451128,20,27961,210.2330827067669
grid,1,0.2077507920039352,0.8849663109335842,0.8869395711500975,133,20.0,7,10,sqrt,0.0001,133,18.48872180451128,20,27961,210.2330827067669
grid,1,0.20610937499441206,0.8849663109335842,0.8869395711500975,133,20.0,7,2,sqrt,1e-05,133,18.55639097744361,20,29951,225.1954887218045
grid,1,0.21142720901116263,0.8849663109335842,0.8869395711500975,133,20.0,7,5,sqrt,1e-05,133,18.55639097744361,20,29951,225.1954887218045
grid,1,0.21245858300244436,0.8849663109335842,0.8869395711500975,133,20.0,7,7,sqrt,1e-05,133,18.55639097744361,20,29951,225.1954887218045
grid,1,0.23018204199615866,0.8849663109335842,0.8869395711500975,133,20.0,7,10,sqrt,1e-05,133,18.55639097744361,20,29951,225.1954887218045
grid,1,0.2012673329882091,0.8849663109335842,0.8869395711500975,133,20.0,7,2,sqrt,0.0,133,18.57894736842105,20,31229,234.8045112781955
grid,1,0.2010909999953583,0.8849663109335842,0.8869395711500975,133,20.0,7,5,sqrt,0.0,133,18.57894736842105,20,31229,234.8045112781955
grid,1,0.2100124999997206,0.8849663109335842,0.8869395711500975,133,20.0,7,7,sqrt,0.0,133,18.57894736842105,20,31229,234.8045112781955
grid,1,0.20709233400702942,0.8849663109335842,0.8869395711500975,133,20.0,7,10,sqrt,0.0,133,18.57894736842105,20,31229,234.8045112781955
grid,1,0.17840429198986385,0.8848878629938127,0.8869395711500975,133,12.0,1,7,log2,0.001,133,12.0,12,28951,217.6766917293233
grid,1,0.27098304200626444,0.8848814072023884,0.8869395711500975,50,20.0,4,10,0.5,0.0001,50,20.0,20,9054,181.08
grid,1,0.26369520800653845,0.8848814072023884,0.8869395711500975,50,20.0,4,10,0.5,1e-05,50,20.0,20,9072,181.44
grid,1,0.2530093749955995,0.8848814072023884,0.8869395711500975,50,20.0,4,10,0.5,0.0,50,20.0,20,9538,190.76
grid,1,0.08636033299262635,0.8847788434166304,0.8869395711500975,50,12.0,7,2,sqrt,0.0001,50,12.0,12,8134,162.68
grid,1,0.09395358400070108,0.8847788434166304,0.8869395711500975,50,12.0,7,5,sqrt,0.0001,50,12.0,12,8134,162.68
grid,1,0.09733320900704712,0.8847788434166304,0.8869395711500975,50,12.0,7,7,sqrt,0.0001,50,12.0,12,8134,162.68
grid,1,0.09709645800467115,0.8847788434166304,0.8869395711500975,50,12.0,7,10,sqrt,0.0001,50,12.0,12,8134,162.68
grid,1,0.24552233300346415,0.8847554324085067,0.8869395711500975,50,16.0,4,2,0.5,0.0001,50,16.0,16,7838,156.76
grid,1,0.24191750001045875,0.8847554324085067,0.8869395711500975,50,16.0,4,5,0.5,0.0001,50,16.0,16,7838,156.76
grid,1,0.24707979100639932,0.8847554324085067,0.8869395711500975,50,16.0,4,7,0.5,0.0001,50,16.0,16,7838,156.76
grid,1,0.24564604098850396,0.8847554324085067,0.8869395711500975,50,16.0,4,2,0.5,1e-05,50,16.0,16,7868,157.36
grid,1,0.2467570419976255,0.8847554324085067,0.8869395711500975,50,16.0,4,5,0.5,1e-05,50,16.0,16,7868,157.36
grid,1,0.24854737499845214,0.8847554324085067,0.8869395711500975,50,16.0,4,7,0.5,1e-05,50,16.0,16,7868,157.36
grid,1,0.2456884999992326,0.8847554324085067,0.8869395711500975,50,16.0,4,2,0.5,0.0,50,16.0,16,8314,166.28
grid,1,0.2606534580118023,0.8847554324085067,0.8869395711500975,50,16.0,4,5,0.5,0.0,50,16.0,16,8314,166.28
grid,1,0.2479250409960514,0.8847554324085067,0.8869395711500975,50,16.0,4,7,0.5,0.0,50,16.0,16,8314,166.28
grid,1,0.641488584005856,0.8846995503208174,0.8869395711500975,133,,4,10,0.5,0.001,133,25.406015037593985,32,21207,159.45112781954887
grid,1,0.18144566599221434,0.884633873433233,0.8869395711500975,133,12.0,1,10,log2,0.0001,133,12.0,12,32603,245.13533834586465
grid,1,0.17699012499360833,0.884633873433233,0.8869395711500975,133,12.0,1,10,log2,1e-05,133,12.0,12,32929,247.58646616541353
grid,1,0.1766533750051167,0.884633873433233,0.8869395711500975,133,12.0,1,10,log2,0.0,133,12.0,12,33797,254.11278195488723
grid,1,0.08063575001142453,0.8846293206849248,0.8869395711500975,50,12.0,4,10,log2,0.0001,50,12.0,12,11132,222.64
grid,1,0.0800500000041211,0.8846293206849248,0.8869395711500975,50,12.0,4,10,log2,1e-05,50,12.0,12,11342,226.84
grid,1,0.08122362499125302,0.8846293206849248,0.8869395711500975,50,12.0,4,10,log2,0.0,50,12.0,12,11670,233.4
grid,1,0.928735458990559,0.8843912621783304,0.8869395711500975,217,12.0,1,10,0.5,0.0001,217,12.0,12,26823,123.60829493087557
grid,1,0.9086260409967508,0.8843912621783304,0.8869395711500975,217,12.0,1,10,0.5,1e-05,217,12.0,12,26835,123.66359447004608
grid,1,0.9325150410004426,0.8843912621783304,0.8869395711500975,217,12.0,1,10,0.5,0.0,217,12.0,12,28207,129.98617511520737
grid,1,0.09399079199647531,0.8843743218376918,0.8869395711500975,50,,7,2,sqrt,0.0001,50,19.34,25,10574,211.48
grid,1,0.09481716601294465,0.8843743218376918,0.8869395711500975,50,,7,5,sqrt,0.0001,50,19.34,25,10574,211.48
grid,1,0.09557991600013338,0.8843743218376918,0.8869395711500975,50,,7,7,sqrt,0.0001,50,19.34,25,10574,211.48
grid,1,0.09173558300244622,0.8843743218376918,0.8869395711500975,50,,7,10,sqrt,0.0001,50,19.34,25,10574,211.48
grid,1,0.08799666700360831,0.8843743218376918,0.8869395711500975,50,,7,2,sqrt,1e-05,50,19.46,25,11372,227.44
grid,1,0.09334179099823814,0.8843743218376918,0.8869395711500975,50,,7,5,sqrt,1e-05,50,19.46,25,11372,227.44
grid,1,0.09604099999705795,0.8843743218376918,0.8869395711500975,50,,7,7,sqrt,1e-05,50,19.46,25,11372,227.44
grid,1,0.09371145800105296,0.8843743218376918,0.8869395711500975,50,,7,10,sqrt,1e-05,50,19.46,25,11372,227.44
grid,1,0.09812970799976029,0.8843743218376918,0.8869395711500975,50,,7,2,sqrt,0.0,50,19.52,25,11848,236.96
grid,1,0.09465070899750572,0.8843743218376918,0.8869395711500975,50,,7,5,sqrt,0.0,50,19.52,25,11848,236.96
grid,1,0.09389483300037682,0.8843743218376918,0.8869395711500975,50,,7,7,sqrt,0.0,50,19.52,25,11848,236.96
grid,1,0.09727758399094455,0.8843743218376918,0.8869395711500975,50,,7,10,sqrt,0.0,50,19.52,25,11848,236.96
grid,1,0.2811314169957768,0.8843063546819993,0.8869395711500975,50,16.0,1,7,0.5,0.001,50,16.0,16,7256,145.12
grid,1,0.20042679199832492,0.8842773511974469,0.8869395711500975,133,16.0,7,2,sqrt,0.0001,133,15.8796992481203,16,26333,197.99248120300751
grid,1,0.1963702920038486,0.8842773511974469,0.8869395711500975,133,16.0,7,5,sqrt,0.0001,133,15.8796992481203,16,26333,197.99248120300751
grid,1,0.20471654199354816,0.8842773511974469,0.8869395711500975,133,16.0,7,7,sqrt,0.0001,133,15.8796992481203,16,26333,197.99248120300751
grid,1,0.20243641700653825,0.8842773511974469,0.8869395711500975,133,16.0,7,10,sqrt,0.0001,133,15.8796992481203,16,26333,197.99248120300751
grid,1,0.20351654100522865,0.8842773511974469,0.8869395711500975,133,16.0,7,2,sqrt,1e-05,133,15.887218045112782,16,28237,212.30827067669173
grid,1,0.20059262499853503,0.8842773511974469,0.8869395711500975,133,16.0,7,5,sqrt,1e-05,133,15.887218045112782,16,28237,212.30827067669173
grid,1,0.20443208298820537,0.8842773511974469,0.8869395711500975,133,16.0,7,7,sqrt,1e-05,133,15.887218045112782,16,28237,212.30827067669173
grid,1,0.20702833399991505,0.8842773511974469,0.8869395711500975,133,16.0,7,10,sqrt,1e-05,133,15.887218045112782,16,28237,212.30827067669173
grid,1,0.20356370799709111,0.8842773511974469,0.8869395711500975,133,16.0,7,2,sqrt,0.0,133,15.894736842105264,16,29469,221.57142857142858
grid,1,0.20867179200286046,0.8842773511974469,0.8869395711500975,133,16.0,7,5,sqrt,0.0,133,15.894736842105264,16,29469,221.57142857142858
grid,1,0.2032450419937959,0.8842773511974469,0.8869395711500975,133,16.0,7,7,sqrt,0.0,133,15.894736842105264,16,29469,221.57142857142858
grid,1,0.2201380829937989,0.8842773511974469,0.8869395711500975,133,16.0,7,10,sqrt,0.0,133,15.894736842105264,16,29469,221.57142857142858
grid,1,0.08243241600575857,0.8839932599509097,0.884990253411306,50,,4,2,log2,0.0001,50,19.9,26,16762,335.24
grid,1,0.09084754200011957,0.8839932599509097,0.884990253411306,50,,4,5,log2,0.0001,50,19.9,26,16762,335.24
grid,1,0.10647604199766647,0.8839932599509097,0.884990253411306,50,,4,7,log2,0.0001,50,19.9,26,16762,335.24
grid,1,0.2649344579986064,0.8836289622418338,0.8869395711500975,50,,7,2,0.5,1e-05,50,23.72,29,8624,172.48
grid,1,0.2518900420109276,0.8836289622418338,0.8869395711500975,50,,7,5,0.5,1e-05,50,23.72,29,8624,172.48
grid,1,0.2589489579986548,0.8836289622418338,0.8869395711500975,50,,7,7,0.5,1e-05,50,23.72,29,8624,172.48
grid,1,0.2488354579982115,0.8836289622418338,0.8869395711500975,50,,7,10,0.5,1e-05,50,23.72,29,8624,172.48
grid,1,0.2518262919911649,0.8836289622418338,0.8869395711500975,50,,7,2,0.5,0.0,50,23.72,29,9144,182.88
grid,1,0.25710537499981,0.8836289622418338,0.8869395711500975,50,,7,5,0.5,0.0,50,23.72,29,9144,182.88
grid,1,0.2630395000014687,0.8836289622418338,0.8869395711500975,50,,7,7,0.5,0.0,50,23.72,29,9144,182.88
grid,1,0.2546058329899097,0.8836289622418338,0.8869395711500975,50,,7,10,0.5,0.0,50,23.72,29,9144,182.88
grid,1,0.07936054200399667,0.883577713264245,0.884990253411306,50,,7,2,log2,0.0001,50,18.62,24,11506,230.12
grid,1,0.08099445801053662,0.883577713264245,0.884990253411306,50,,7,5,log2,0.0001,50,18.62,24,11506,230.12
grid,1,0.08316370799730066,0.883577713264245,0.884990253411306,50,,7,7,log2,0.0001,50,18.62,24,11506,230.12
grid,1,0.07963875000132248,0.883577713264245,0.884990253411306,50,,7,10,log2,0.0001,50,18.62,24,11506,230.12
grid,1,0.0957142080005724,0.8833726375866299,0.884990253411306,50,16.0,4,10,sqrt,0.001,50,15.96,16,9292,185.84
grid,1,0.1752764999982901,0.8832303020915344,0.884990253411306,133,16.0,4,2,log2,0.0001,133,15.984962406015038,16,41457,311.70676691729324
grid,1,0.18503437499748543,0.8832303020915344,0.884990253411306,133,16.0,4,5,log2,0.0001,133,15.984962406015038,16,41457,311.70676691729324
grid,1,0.18437483299931046,0.8832303020915344,0.884990253411306,133,16.0,4,7,log2,0.0001,133,15.984962406015038,16,41457,311.70676691729324
grid,1,0.1843798330082791,0.8832303020915344,0.884990253411306,133,16.0,4,2,log2,1e-05,133,15.984962406015038,16,42651,320.6842105263158
grid,1,0.19177558399678674,0.8832303020915344,0.884990253411306,133,16.0,4,5,log2,1e-05,133,15.984962406015038,16,42651,320.6842105263158
grid,1,0.17554004199337214,0.8832303020915344,0.884990253411306,133,16.0,4,7,log2,1e-05,133,15.984962406015038,16,42651,320.6842105263158
grid,1,0.17933341700700112,0.8832303020915344,0.884990253411306,133,16.0,4,2,log2,0.0,133,15.984962406015038,16,44179,332.17293233082705
grid,1,0.17446549999294803,0.8832303020915344,0.884990253411306,133,16.0,4,5,log2,0.0,133,15.984962406015038,16,44179,332.17293233082705
grid,1,0.17837920901365578,0.8832303020915344,0.884990253411306,133,16.0,4,7,log2,0.0,133,15.984962406015038,16,44179,332.17293233082705
grid,1,0.21198700000240933,0.8831336573400209,0.884990253411306,133,,7,2,sqrt,0.0001,133,18.984962406015036,25,28115,211.39097744360902
grid,1,0.21279720800521318,0.8831336573400209,0.884990253411306,133,,7,5,sqrt,0.0001,133,18.984962406015036,25,28115,211.39097744360902
grid,1,0.2168692500126781,0.8831336573400209,0.884990253411306,133,,7,7,sqrt,0.0001,133,18.984962406015036,25,28115,211.39097744360902
grid,1,0.20895704100257717,0.8831336573400209,0.884990253411306,133,,7,10,sqrt,0.0001,133,18.984962406015036,25,28115,211.39097744360902
grid,1,0.21467800000391435,0.8831336573400209,0.884990253411306,133,,7,2,sqrt,1e-05,133,19.112781954887218,25,30163,226.78947368421052
grid,1,0.20051337499171495,0.8831336573400209,0.884990253411306,133,,7,5,sqrt,1e-05,133,19.112781954887218,25,30163,226.78947368421052
grid,1,0.22192991699557751,0.8831336573400209,0.884990253411306,133,,7,7,sqrt,1e-05,133,19.112781954887218,25,30163,226.78947368421052
grid,1,0.2129876250110101,0.8831336573400209,0.884990253411306,133,,7,10,sqrt,1e-05,133,19.112781954887218,25,30163,226.78947368421052
grid,1,0.20348904200363904,0.8831336573400209,0.884990253411306,133,,7,2,sqrt,0.0,133,19.157894736842106,25,31451,236.47368421052633
grid,1,0.2006893749930896,0.8831336573400209,0.884990253411306,133,,7,5,sqrt,0.0,133,19.157894736842106,25,31451,236.47368421052633
grid,1,0.22877420800796244,0.8831336573400209,0.884990253411306,133,,7,7,sqrt,0.0,133,19.157894736842106,25,31451,236.47368421052633
grid,1,0.20419170799141284,0.8831336573400209,0.884990253411306,133,,7,10,sqrt,0.0,133,19.157894736842106,25,31451,236.47368421052633
grid,1,0.21261000000231434,0.8830476022480785,0.884990253411306,133,12.0,4,10,sqrt,0.001,133,12.0,12,20569,154.65413533834587
grid,1,0.27168145900941454,0.8829520497430945,0.884990253411306,50,,4,10,0.5,0.0001,50,26.78,32,10156,203.12
grid,1,0.26303875001030974,0.8829520497430945,0.884990253411306,50,,4,10,0.5,1e-05,50,26.82,32,10188,203.76
grid,1,0.2593285829934757,0.8829520497430945,0.884990253411306,50,,4,10,0.5,0.0,50,26.82,32,10668,213.36
grid,1,0.2916422909911489,0.8828387373766206,0.884990253411306,217,12.0,4,2,log2,0.0001,217,12.0,12,52649,242.6221198156682
grid,1,0.29302650000317954,0.8828387373766206,0.884990253411306,217,12.0,4,5,log2,0.0001,217,12.0,12,52649,242.6221198156682
grid,1,0.2950927499914542,0.8828387373766206,0.884990253411306,217,12.0,4,7,log2,0.0001,217,12.0,12,52649,242.6221198156682
grid,1,0.07794166600797325,0.8827825179274947,0.884990253411306,50,12.0,1,10,log2,0.0001,50,12.0,12,11862,237.24
grid,1,0.07974495900270995,0.8827825179274947,0.884990253411306,50,12.0,1,10,log2,1e-05,50,12.0,12,11982,239.64
grid,1,0.07978295799694024,0.8827825179274947,0.884990253411306,50,12.0,1,10,log2,0.0,50,12.0,12,12298,245.96
grid,1,0.3202943330106791,0.8827247988287821,0.884990253411306,217,16.0,10,2,sqrt,0.0001,217,15.746543778801843,16,36439,167.92165898617512
grid,1,0.32887612500053365,0.8827247988287821,0.884990253411306,217,16.0,10,5,sqrt,0.0001,217,15.746543778801843,16,36439,167.92165898617512
grid,1,0.3234861249948153,0.8827247988287821,0.884990253411306,217,16.0,10,7,sqrt,0.0001,217,15.746543778801843,16,36439,167.92165898617512
grid,1,0.3278872090013465,0.8827247988287821,0.884990253411306,217,16.0,10,2,sqrt,1e-05,217,15.76036866359447,16,38979,179.6267281105991
grid,1,0.322283832996618,0.8827247988287821,0.884990253411306,217,16.0,10,5,sqrt,1e-05,217,15.76036866359447,16,38979,179.6267281105991
grid,1,0.32216308401257265,0.8827247988287821,0.884990253411306,217,16.0,10,7,sqrt,1e-05,217,15.76036866359447,16,38979,179.6267281105991
grid,1,0.3191801249922719,0.8827247988287821,0.884990253411306,217,16.0,10,2,sqrt,0.0,217,15.774193548387096,16,40455,186.42857142857142
grid,1,0.31572370800131466,0.8827247988287821,0.884990253411306,217,16.0,10,5,sqrt,0.0,217,15.774193548387096,16,40455,186.42857142857142
grid,1,0.3148817499895813,0.8827247988287821,0.884990253411306,217,16.0,10,7,sqrt,0.0,217,15.774193548387096,16,40455,186.42857142857142
grid,1,0.09392966699670069,0.8826950919406499,0.884990253411306,50,16.0,10,2,sqrt,1e-05,50,15.72,16,8912,178.24
grid,1,0.0970930000039516,0.8826950919406499,0.884990253411306,50,16.0,10,5,sqrt,1e-05,50,15.72,16,8912,178.24
grid,1,0.0959466250060359,0.8826950919406499,0.884990253411306,50,16.0,10,7,sqrt,1e-05,50,15.72,16,8912,178.24
grid,1,0.09572041699721012,0.8826950919406499,0.884990253411306,50,16.0,10,10,sqrt,1e-05,50,15.72,16,8912,178.24
grid,1,0.09657391700602602,0.8826950919406499,0.884990253411306,50,16.0,10,2,sqrt,0.0,50,15.74,16,9300,186.0
grid,1,0.09372124999936204,0.8826950919406499,0.884990253411306,50,16.0,10,5,sqrt,0.0,50,15.74,16,9300,186.0
grid,1,0.09683583398873452,0.8826950919406499,0.884990253411306,50,16.0,10,7,sqrt,0.0,50,15.74,16,9300,186.0
grid,1,0.09557191698695533,0.8826950919406499,0.884990253411306,50,16.0,10,10,sqrt,0.0,50,15.74,16,9300,186.0
grid,1,0.2414813749928726,0.8826288770596171,0.884990253411306,50,16.0,4,2,0.5,0.001,50,16.0,16,6156,123.12
grid,1,0.25361650000559166,0.8826288770596171,0.884990253411306,50,16.0,4,5,0.5,0.001,50,16.0,16,6156,123.12
grid,1,0.24099012499209493,0.8826288770596171,0.884990253411306,50,16.0,4,7,0.5,0.001,50,16.0,16,6156,123.12
grid,1,0.33685504099412356,0.8825957557002367,0.884990253411306,217,16.0,7,2,sqrt,0.001,217,15.834101382488479,16,34201,157.6082949308756
grid,1,0.3371157499932451,0.8825957557002367,0.884990253411306,217,16.0,7,5,sqrt,0.001,217,15.834101382488479,16,34201,157.6082949308756
grid,1,0.3240395000029821,0.8825957557002367,0.884990253411306,217,16.0,7,7,sqrt,0.001,217,15.834101382488479,16,34201,157.6082949308756
grid,1,0.356563624998671,0.8825957557002367,0.884990253411306,217,16.0,7,10,sqrt,0.001,217,15.834101382488479,16,34201,157.6082949308756
grid,1,0.2007368330087047,0.8825680066786105,0.884990253411306,133,12.0,7,2,sqrt,0.0001,133,12.0,12,21785,163.796992481203
grid,1,0.1990285419888096,0.8825680066786105,0.884990253411306,133,12.0,7,5,sqrt,0.0001,133,12.0,12,21785,163.796992481203
