method,round,elapsed_seconds,val_macro_f1,val_accuracy,n_estimators,max_depth,min_samples_leaf,min_samples_split,max_features,ccp_alpha,tree_count,avg_tree_depth,max_tree_depth,total_nodes,avg_nodes
successive,2,0.678148124992731,0.9189758562038137,0.9200779727095516,133,,1,2,0.5,0.0,133,31.68421052631579,40,51845,389.812030075188
successive,4,0.4100210420001531,0.9188349560748156,0.9200779727095516,300,20.0,1,5,log2,0.0001,300,19.846666666666668,20,135528,451.76
successive,4,0.42896383300831076,0.9188349560748156,0.9200779727095516,300,20.0,1,5,log2,1e-05,300,19.85,20,136036,453.4533333333333
successive,4,0.38878850000037346,0.9188349560748156,0.9200779727095516,300,20.0,1,5,log2,0.0,300,19.85333333333333,20,141308,471.02666666666664
successive,3,0.3581513340031961,0.9188286478393689,0.9200779727095516,217,20.0,1,5,sqrt,0.0001,217,19.898617511520737,20,85433,393.70046082949307
successive,3,0.3570052499999292,0.9188286478393689,0.9200779727095516,217,20.0,1,5,sqrt,1e-05,217,19.903225806451612,20,85571,394.33640552995394
successive,3,0.3514987079979619,0.9188286478393689,0.9200779727095516,217,20.0,1,5,sqrt,0.0,217,19.907834101382488,20,89037,410.3087557603687
successive,2,0.21404208299645688,0.9188193324112859,0.9200779727095516,133,,1,7,sqrt,0.0001,133,23.360902255639097,34,47641,358.203007518797
successive,2,0.21425074999569915,0.9188193324112859,0.9200779727095516,133,,1,7,sqrt,1e-05,133,23.36842105263158,34,47871,359.9323308270677
successive,2,0.21376283300924115,0.9188193324112859,0.9200779727095516,133,,1,7,sqrt,0.0,133,23.383458646616543,34,49479,372.02255639097746
successive,3,0.37118291700608097,0.9188167227794898,0.9200779727095516,217,,1,5,sqrt,0.0001,217,24.304147465437786,37,89465,412.28110599078343
successive,3,0.35788741600117646,0.9188167227794898,0.9200779727095516,217,,1,5,sqrt,1e-05,217,24.317972350230416,37,89617,412.9815668202765
successive,3,0.3672498329979135,0.9188167227794898,0.9200779727095516,217,,1,5,sqrt,0.0,217,24.336405529953918,37,93151,429.2672811059908
successive,2,0.21468445799837355,0.9187367302105148,0.9200779727095516,133,20.0,1,2,sqrt,0.001,133,19.55639097744361,20,39661,298.203007518797
successive,1,0.27393654199840967,0.917961452531211,0.9181286549707602,50,20.0,1,2,0.5,1e-05,50,20.0,20,14636,292.72
successive,1,0.28073145799862687,0.917961452531211,0.9181286549707602,50,20.0,1,2,0.5,0.0001,50,20.0,20,14636,292.72
successive,1,0.25881404099345673,0.917961452531211,0.9181286549707602,50,20.0,1,2,0.5,0.0,50,20.0,20,15646,312.92
successive,1,0.26286908400652464,0.9178190417696375,0.9181286549707602,50,20.0,1,5,0.5,0.0001,50,20.0,20,11820,236.4
successive,1,0.26144212498911656,0.9178190417696375,0.9181286549707602,50,20.0,1,5,0.5,1e-05,50,20.0,20,11822,236.44
successive,1,0.2652940830012085,0.9178190417696375,0.9181286549707602,50,20.0,1,5,0.5,0.0,50,20.0,20,12428,248.56
successive,1,0.27814808300172444,0.9176605633027619,0.9181286549707602,50,,1,7,0.5,0.0001,50,30.06,36,12480,249.6
successive,1,0.2634716250031488,0.9176605633027619,0.9181286549707602,50,,1,7,0.5,1e-05,50,30.08,36,12484,249.68
successive,1,0.26901729199744295,0.9176605633027619,0.9181286549707602,50,,1,7,0.5,0.0,50,30.14,36,13074,261.48
successive,3,1.0463737920072163,0.9174675949121595,0.9181286549707602,217,20.0,1,2,0.5,0.0001,217,20.0,20,63173,291.11981566820276
successive,3,1.042536332999589,0.9174675949121595,0.9181286549707602,217,20.0,1,2,0.5,1e-05,217,20.0,20,63177,291.13824884792626
successive,3,1.0387602920091012,0.9174675949121595,0.9181286549707602,217,20.0,1,2,0.5,0.0,217,20.0,20,67661,311.8018433179723
successive,4,1.4096297079959186,0.9173254319155533,0.9181286549707602,300,20.0,1,2,0.5,0.0001,300,20.0,20,87126,290.42
successive,4,1.4386874589981744,0.9173254319155533,0.9181286549707602,300,20.0,1,2,0.5,1e-05,300,20.0,20,87130,290.43333333333334
successive,4,1.4449405840132385,0.9173254319155533,0.9181286549707602,300,20.0,1,2,0.5,0.0,300,20.0,20,93308,311.02666666666664
successive,4,0.4563517500064336,0.9169862746603376,0.9181286549707602,300,12.0,1,2,sqrt,0.0001,300,12.0,12,95530,318.43333333333334
successive,4,0.4676696669921512,0.9169862746603376,0.9181286549707602,300,12.0,1,2,sqrt,1e-05,300,12.0,12,95634,318.78
successive,4,0.4411272080033086,0.9169862746603376,0.9181286549707602,300,12.0,1,2,sqrt,0.0,300,12.0,12,100856,336.18666666666667
successive,3,1.0885497920098715,0.9169218191853762,0.9181286549707602,217,,1,5,0.5,0.0001,217,29.89400921658986,40,60169,277.2764976958525
successive,3,1.0587016670033336,0.9169218191853762,0.9181286549707602,217,,1,5,0.5,1e-05,217,29.907834101382488,40,60183,277.3410138248848
successive,3,1.0705844170006458,0.9169218191853762,0.9181286549707602,217,,1,5,0.5,0.0,217,29.963133640552996,40,63133,290.93548387096774
successive,4,0.4148588749958435,0.9167768249348023,0.9181286549707602,300,,1,5,log2,0.0001,300,23.393333333333334,34,140122,467.0733333333333
successive,4,0.40992862499842886,0.9167768249348023,0.9181286549707602,300,,1,5,log2,1e-05,300,23.39666666666667,34,140608,468.6933333333333
successive,4,0.39809158400748856,0.9167768249348023,0.9181286549707602,300,,1,5,log2,0.0,300,23.436666666666667,34,146122,487.0733333333333
successive,2,0.2125605839974014,0.9167654786639411,0.9181286549707602,133,20.0,1,5,sqrt,0.0001,133,19.909774436090224,20,52567,395.2406015037594
successive,2,0.21678845900169108,0.9167654786639411,0.9181286549707602,133,20.0,1,5,sqrt,1e-05,133,19.917293233082706,20,52645,395.82706766917295
successive,2,0.2045120830007363,0.9167654786639411,0.9181286549707602,133,20.0,1,5,sqrt,0.0,133,19.917293233082706,20,54771,411.812030075188
successive,2,0.6607600410061423,0.9155212922430214,0.9161793372319688,133,20.0,1,2,0.5,1e-05,133,20.0,20,38535,289.7368421052632
successive,2,0.6653530829935335,0.9155212922430214,0.9161793372319688,133,20.0,1,2,0.5,0.0001,133,20.0,20,38535,289.7368421052632
successive,2,0.6630574589944445,0.9155212922430214,0.9161793372319688,133,20.0,1,2,0.5,0.0,133,20.0,20,41147,309.37593984962405
successive,1,0.08087941599660553,0.9153475987754001,0.9161793372319688,50,,1,7,log2,1e-05,50,22.9,29,20328,406.56
successive,1,0.09380733300349675,0.9153475987754001,0.9161793372319688,50,,1,7,log2,0.0,50,23.0,29,21018,420.36
successive,4,0.40393937499902677,0.9153054669643647,0.9161793372319688,300,16.0,1,7,log2,0.0001,300,15.993333333333334,16,108070,360.23333333333335
